transaction_id,merchant_id,customer_id,device_id,amount,currency,payment_method,timestamp,merchant_category,customer_account_age_days,device_age_days,new_device,transaction_count_1h,transaction_count_24h,amount_sum_24h,customer_avg_amount,amount_deviation,failed_attempts_24h,customer_transaction_count,previous_chargebacks,location_distance_from_previous,ip_risk_score,country_risk_score,transaction_hour,is_weekend,account_velocity,customer_history_score,fraud_label,dataset_version,scenario
txn_0005028,mch_0046,cust_00663,dev_cust_00663_1961,3331.24,INR,upi,2025-12-04T22:27:51.893437+00:00,fashion,480,20.43,0,0,0,0.0,2506.79,0.3288,0,2,0,0.0,0.158,0.1947,22,0,0.0,0.8,0,synthetic-v1,organic
txn_0005029,mch_0052,cust_00305,dev_cust_00305_1722,792.97,INR,upi,2025-12-04T22:29:52.405381+00:00,digital_goods,161,22.05,0,0,0,0.0,6731.67,-0.8821,0,2,0,0.0,0.131,0.0692,22,0,0.0,0.8,0,synthetic-v1,organic
txn_0005030,mch_0023,cust_01402,dev_cust_01402_421,1946.63,INR,wallet,2025-12-04T22:38:21.123725+00:00,education,249,30.69,0,0,0,0.0,3094.62,-0.3708,0,12,0,0.0,0.0504,0.0936,22,0,0.0,0.675,0,synthetic-v1,organic
txn_0005031,mch_0047,cust_00680,dev_cust_00680_428,2053.61,INR,upi,2025-12-04T22:44:49.395959+00:00,education,341,30.66,0,0,0,0.0,706.37,1.9046,0,1,1,0.0,0.1271,0.0613,22,0,0.0,0.7,1,synthetic-v1,organic
txn_0005032,mch_0088,cust_00632,dev_cust_00632_5032,2280.16,INR,card,2025-12-04T22:46:39.365639+00:00,ecommerce,439,0.0,1,0,0,0.0,2280.16,0.0,0,0,0,0.0,0.036,0.1903,22,0,0.0,0.65,0,synthetic-v1,organic
txn_0005033,mch_0023,cust_00821,dev_cust_00821_1070,709.7,INR,card,2025-12-04T22:51:44.628964+00:00,education,753,26.58,0,0,0,0.0,3182.84,-0.7768,0,6,0,0.0,0.1849,0.2555,22,0,0.0,0.7167,0,synthetic-v1,organic
txn_0005034,mch_0035,cust_01305,dev_cust_01305_1015,2215.94,INR,upi,2025-12-04T23:04:42.063096+00:00,utilities,1142,26.96,0,0,0,0.0,10190.71,-0.7825,0,5,2,0.0,0.2459,0.2032,23,0,0.0,0.5,0,synthetic-v1,organic
txn_0005035,mch_0073,cust_01310,dev_cust_01310_664,9575.2,INR,upi,2025-12-04T23:08:29.084652+00:00,travel,721,29.27,0,0,0,0.0,3768.52,1.5404,0,2,0,0.0,0.0918,0.2383,23,0,0.0,0.8,0,synthetic-v1,organic
txn_0005036,mch_0074,cust_01682,dev_cust_01682_4848,541.67,INR,netbanking,2025-12-04T23:19:34.866105+00:00,food,568,1.31,0,0,0,0.0,1894.06,-0.7136,1,4,0,0.0,0.1139,0.0767,23,0,0.0,0.675,0,synthetic-v1,organic
txn_0005037,mch_0006,cust_00663,dev_cust_00663_1961,4327.25,INR,wallet,2025-12-04T23:28:58.524920+00:00,fashion,480,20.47,0,0,1,3331.24,2781.61,0.5555,1,3,0,0.0,0.158,0.1947,23,0,0.0417,0.8,1,synthetic-v1,organic
txn_0005038,mch_0013,cust_01004,dev_cust_01004_5038,3473.2,INR,netbanking,2025-12-04T23:37:55.576149+00:00,electronics,863,0.0,1,0,0,0.0,4391.93,-0.2091,0,3,0,0.0,0.2414,0.1329,23,0,0.0,0.6333,0,synthetic-v1,organic
txn_0005039,mch_0057,cust_01173,dev_cust_01173_1344,5082.7,INR,netbanking,2025-12-04T23:47:42.442699+00:00,travel,826,24.8,0,0,0,0.0,524.04,8.6824,0,2,0,0.0,0.0159,0.3499,23,0,0.0,0.8,0,synthetic-v1,organic
txn_0005040,mch_0053,cust_01295,dev_cust_01295_1318,3360.29,INR,upi,2025-12-04T23:48:21.423008+00:00,electronics,1135,25.0,0,0,1,1698.54,1045.11,2.2132,0,6,0,0.0,0.0482,0.0598,23,0,0.0417,0.8,1,synthetic-v1,organic
txn_0005041,mch_0070,cust_00590,dev_cust_00590_1723,1053.26,INR,card,2025-12-05T00:02:28.136324+00:00,fashion,1041,22.12,0,0,0,0.0,1766.63,-0.4036,1,1,0,0.0,0.1531,0.2132,0,0,0.0,0.8,0,synthetic-v1,organic
txn_0005042,mch_0084,cust_00547,dev_cust_00547_5042,368.18,INR,upi,2025-12-05T00:11:06.420750+00:00,digital_goods,741,0.0,1,0,0,0.0,368.18,0.0,0,0,0,0.0,0.2827,0.047,0,0,0.0,0.65,0,synthetic-v1,organic
txn_0005043,mch_0085,cust_00158,dev_cust_00158_436,3092.07,INR,upi,2025-12-05T00:20:52.192241+00:00,electronics,1157,30.69,0,0,0,0.0,4981.1,-0.3792,0,6,0,0.0,0.1023,0.0784,0,0,0.0,0.8,0,synthetic-v1,organic
txn_0005044,mch_0058,cust_01535,dev_cust_01535_5044,713.02,INR,card,2025-12-05T00:21:55.036618+00:00,food,990,0.0,1,0,0,0.0,713.02,0.0,0,0,0,0.0,0.1167,0.0287,0,0,0.0,0.65,0,synthetic-v1,organic
txn_0005045,mch_0021,cust_01721,dev_cust_01721_1170,10141.41,INR,wallet,2025-12-05T00:22:14.387395+00:00,electronics,1156,25.99,0,0,1,1046.79,3000.44,2.3792,0,9,0,0.0,0.1946,0.1386,0,0,0.0417,0.8,0,synthetic-v1,organic
txn_0005046,mch_0075,cust_00384,dev_cust_00384_187,1002.03,INR,netbanking,2025-12-05T00:34:11.950914+00:00,utilities,749,32.31,0,0,0,0.0,3330.39,-0.6989,0,5,0,0.0,0.4,0.2023,0,0,0.0,0.8,0,synthetic-v1,organic
txn_0005047,mch_0017,cust_00878,dev_cust_00878_3020,3965.35,INR,netbanking,2025-12-05T00:44:04.375237+00:00,travel,743,13.69,0,0,0,0.0,1168.97,2.3901,0,6,0,0.0,0.2327,0.0548,0,0,0.0,0.6333,0,synthetic-v1,organic
txn_0005048,mch_0026,cust_01727,dev_cust_01727_5048,614.99,INR,upi,2025-12-05T00:44:08.563829+00:00,food,1247,0.0,1,0,0,0.0,614.99,0.0,0,0,0,0.0,0.0167,0.1125,0,0,0.0,0.65,0,synthetic-v1,organic
txn_0005049,mch_0035,cust_00353,dev_cust_00353_4280,441.08,INR,upi,2025-12-05T00:44:24.565166+00:00,utilities,1184,4.89,0,0,0,0.0,10109.14,-0.9563,0,8,0,0.0,0.0538,0.0377,0,0,0.0,0.8,0,synthetic-v1,organic
txn_0005050,mch_0005,cust_00680,dev_cust_00680_428,6228.99,INR,upi,2025-12-05T00:45:47.431320+00:00,electronics,342,30.74,0,0,1,2053.61,1379.99,3.5113,0,2,1,0.0,0.1271,0.0613,0,0,0.0417,0.45,0,synthetic-v1,organic
txn_0005051,mch_0020,cust_00065,dev_cust_00065_1480,499.34,INR,upi,2025-12-05T01:01:45.239818+00:00,digital_goods,509,23.87,0,0,2,8793.88,2918.66,-0.8286,0,5,0,0.0,0.0578,0.1397,1,0,0.0833,0.6,0,synthetic-v1,organic
txn_0005052,mch_0035,cust_00418,dev_cust_00418_541,4313.36,INR,netbanking,2025-12-05T01:12:05.488273+00:00,utilities,1146,30.06,0,0,0,0.0,1228.1,2.5102,0,2,0,0.0,0.1496,0.3095,1,0,0.0,0.8,0,synthetic-v1,organic
txn_0005053,mch_0087,cust_00293,dev_cust_00293_2397,2473.17,INR,upi,2025-12-05T01:18:03.654167+00:00,education,1052,17.88,0,0,0,0.0,4936.54,-0.4989,0,3,0,0.0,0.01,0.2341,1,0,0.0,0.8,0,synthetic-v1,organic
txn_0005054,mch_0082,cust_00571,dev_cust_00571_4932,581.83,INR,card,2025-12-05T01:26:20.563858+00:00,food,942,0.83,0,0,1,4048.13,4048.13,-0.8561,0,1,0,0.0,0.1455,0.0226,1,0,0.0417,0.8,0,synthetic-v1,organic
txn_0005055,mch_0044,cust_01464,dev_cust_01464_1181,692.62,INR,upi,2025-12-05T01:26:29.162085+00:00,digital_goods,432,25.96,0,0,1,1321.31,1948.19,-0.6441,0,7,0,0.0,0.1015,0.225,1,0,0.0417,0.6571,0,synthetic-v1,organic
txn_0005056,mch_0048,cust_01676,dev_cust_01676_1825,3056.89,INR,upi,2025-12-05T01:33:03.216152+00:00,ecommerce,226,21.51,0,0,2,8625.42,5007.24,-0.3894,0,7,0,0.0,0.3382,0.2282,1,0,0.0833,0.7286,0,synthetic-v1,organic
txn_0005057,mch_0021,cust_01553,dev_cust_01553_1178,12808.88,INR,card,2025-12-05T01:37:12.345204+00:00,electronics,215,26.0,0,0,0,0.0,10981.0,0.1664,0,2,0,0.0,0.0723,0.1714,1,0,0.0,0.8,0,synthetic-v1,organic
txn_0005058,mch_0023,cust_01581,dev_cust_01581_2503,2681.76,INR,upi,2025-12-05T01:45:39.892422+00:00,education,779,17.27,0,0,0,0.0,1811.14,0.4804,0,4,0,0.0,0.0332,0.081,1,0,0.0,0.8,0,synthetic-v1,organic
txn_0005059,mch_0016,cust_00848,dev_cust_00848_181,4504.13,INR,card,2025-12-05T01:47:36.354197+00:00,ecommerce,618,32.39,0,0,1,966.27,2969.95,0.5164,0,2,0,0.0,0.0806,0.0144,1,0,0.0417,0.8,0,synthetic-v1,organic
txn_0005060,mch_0057,cust_01404,dev_cust_01404_4964,2366.79,INR,card,2025-12-05T01:58:44.739276+00:00,travel,1310,0.67,0,0,3,5593.11,2217.56,0.0673,0,7,3,0.0,0.0518,0.0952,1,0,0.125,0.5,1,synthetic-v1,prior_chargebacks
txn_0005061,mch_0080,cust_01626,dev_cust_01626_826,1032.75,INR,upi,2025-12-05T02:08:33.940508+00:00,ecommerce,189,28.4,0,0,0,0.0,11355.52,-0.909,0,8,0,0.0,0.055,0.2506,2,0,0.0,0.8,1,synthetic-v1,organic
txn_0005062,mch_0087,cust_00972,dev_cust_00972_705,5050.23,INR,upi,2025-12-05T02:10:28.274978+00:00,education,573,29.11,0,0,0,0.0,4925.3,0.0254,0,3,0,0.0,0.01,0.0799,2,0,0.0,0.8,0,synthetic-v1,organic
txn_0005063,mch_0050,cust_00277,dev_cust_00277_2404,916.65,INR,upi,2025-12-05T02:25:21.901573+00:00,food,411,17.88,0,0,0,0.0,5005.54,-0.8167,0,3,0,0.0,0.0972,0.0342,2,0,0.0,0.6333,0,synthetic-v1,organic
txn_0005064,mch_0057,cust_01721,dev_cust_01721_1170,8445.26,INR,upi,2025-12-05T02:32:31.858062+00:00,travel,1156,26.08,0,0,2,11188.19,3714.54,1.2732,0,10,0,0.0,0.1946,0.1386,2,0,0.0833,0.8,1,synthetic-v1,organic
txn_0005065,mch_0051,cust_00360,dev_cust_00360_5065,2163.6,INR,upi,2025-12-05T03:13:55.798042+00:00,utilities,452,0.0,1,0,0,0.0,2163.6,0.0,0,0,0,0.0,0.2614,0.2092,3,0,0.0,0.65,0,synthetic-v1,organic
txn_0005066,mch_0051,cust_00969,dev_cust_00969_1080,1604.09,INR,upi,2025-12-05T03:17:29.503135+00:00,utilities,921,26.69,0,0,0,0.0,2266.84,-0.2922,1,8,0,0.0,0.0822,0.1313,3,0,0.0,0.8,0,synthetic-v1,organic
txn_0005067,mch_0060,cust_01404,dev_cust_01404_4964,464.52,INR,card,2025-12-05T03:25:31.640705+00:00,digital_goods,1310,0.73,0,0,4,7959.91,2236.21,-0.7919,0,8,0,0.0,0.0518,0.0952,3,0,0.1667,0.7375,0,synthetic-v1,organic
txn_0005068,mch_0048,cust_01440,dev_cust_01440_1818,1307.0,INR,upi,2025-12-05T03:30:17.018743+00:00,ecommerce,1020,21.65,0,0,0,0.0,4623.55,-0.7172,0,2,0,0.0,0.0531,0.0653,3,0,0.0,0.55,0,synthetic-v1,organic
txn_0005069,mch_0057,cust_01303,dev_cust_01303_193,10298.52,INR,upi,2025-12-05T03:37:54.537424+00:00,travel,1318,32.38,0,0,0,0.0,3023.03,2.4059,0,5,0,0.0,0.031,0.137,3,0,0.0,0.8,0,synthetic-v1,organic
txn_0005070,mch_0060,cust_00160,dev_cust_00160_4387,997.74,INR,card,2025-12-05T03:51:33.873859+00:00,digital_goods,721,4.44,0,0,1,522.04,5237.62,-0.8094,0,3,0,0.0,0.1154,0.0134,3,0,0.0417,0.4667,0,synthetic-v1,organic
txn_0005071,mch_0078,cust_01623,dev_cust_01623_4670,2736.03,INR,card,2025-12-05T03:59:22.975334+00:00,fashion,413,2.54,0,0,0,0.0,595.21,3.5907,0,1,0,0.0,0.0882,0.1903,3,0,0.0,0.8,0,synthetic-v1,organic
txn_0005072,mch_0078,cust_00166,dev_cust_00166_1578,786.55,INR,upi,2025-12-05T04:00:25.028693+00:00,fashion,631,23.32,0,0,2,12877.11,3507.46,-0.7755,0,5,0,0.0,0.3698,0.0886,4,0,0.0833,0.7,0,synthetic-v1,organic
txn_0005073,mch_0065,cust_01220,dev_cust_01220_4386,6843.26,INR,upi,2025-12-05T04:01:21.103125+00:00,travel,804,4.45,0,0,2,2709.53,1480.96,3.6184,0,4,0,0.0,0.0647,0.4,4,0,0.0833,0.8,0,synthetic-v1,organic
txn_0005074,mch_0008,cust_01132,dev_cust_01132_837,1856.31,INR,upi,2025-12-05T04:12:56.115460+00:00,ecommerce,1173,28.41,0,0,0,0.0,1463.03,0.2686,0,2,0,0.0,0.0947,0.01,4,0,0.0,0.55,0,synthetic-v1,organic
txn_0005075,mch_0013,cust_00011,dev_cust_00011_922,5204.83,INR,card,2025-12-05T04:24:58.363177+00:00,electronics,90,27.78,0,0,0,0.0,11115.35,-0.5317,0,7,0,0.0,0.0862,0.1175,4,0,0.0,0.8,0,synthetic-v1,organic
txn_0005076,mch_0068,cust_01381,dev_cust_01381_2794,940.73,INR,upi,2025-12-05T04:28:31.732191+00:00,digital_goods,850,15.47,0,0,0,0.0,807.37,0.165,0,4,2,0.0,0.2566,0.0785,4,0,0.0,0.475,0,synthetic-v1,organic
txn_0005077,mch_0071,cust_01311,dev_cust_01311_2254,1451.07,INR,upi,2025-12-05T04:37:05.590218+00:00,education,395,18.87,0,0,1,883.24,2886.01,-0.497,0,4,0,0.0,0.0619,0.1065,4,0,0.0417,0.8,0,synthetic-v1,organic
txn_0005078,mch_0008,cust_00842,dev_cust_00842_5078,2250.4,INR,wallet,2025-12-05T04:48:50.649170+00:00,ecommerce,254,0.0,1,0,0,0.0,2250.4,0.0,0,0,0,0.0,0.1047,0.2581,4,0,0.0,0.65,0,synthetic-v1,organic
txn_0005079,mch_0076,cust_00160,dev_cust_00160_4387,657.65,INR,upi,2025-12-05T04:51:15.569191+00:00,digital_goods,721,4.48,0,1,2,1519.78,4177.65,-0.8424,0,4,0,0.0,0.1154,0.0134,4,0,0.5833,0.55,1,synthetic-v1,organic
txn_0005080,mch_0074,cust_00536,dev_cust_00536_3004,133.65,INR,netbanking,2025-12-05T04:53:51.657542+00:00,food,587,13.98,0,0,0,0.0,168.59,-0.206,1,1,0,0.0,0.0943,0.3046,4,0,0.0,0.8,0,synthetic-v1,organic
txn_0005081,mch_0056,cust_00666,dev_cust_00666_803,1165.06,INR,upi,2025-12-05T04:56:01.316218+00:00,ecommerce,420,28.64,0,0,0,0.0,4812.82,-0.7578,0,2,0,0.0,0.0469,0.0314,4,0,0.0,0.55,0,synthetic-v1,organic
txn_0005082,mch_0030,cust_01295,dev_cust_01295_1318,876.11,INR,upi,2025-12-05T04:57:18.176709+00:00,fashion,1136,25.21,0,0,1,3360.29,1375.85,-0.363,0,7,0,0.0,0.0482,0.0598,4,0,0.0417,0.7286,0,synthetic-v1,organic
txn_0005083,mch_0038,cust_00373,dev_cust_00373_5083,15206.7,INR,upi,2025-12-05T05:07:19.396322+00:00,fashion,154,0.0,1,0,0,0.0,3006.3,4.0569,0,1,0,0.0,0.0673,0.0516,5,0,0.0,0.8,0,synthetic-v1,large_amount
txn_0005084,mch_0002,cust_00160,dev_cust_00160_4387,1100.99,INR,upi,2025-12-05T05:25:00.277767+00:00,food,721,4.51,0,1,3,2177.43,3473.65,-0.6828,0,5,0,0.0,0.1154,0.0134,5,0,0.625,0.5,0,synthetic-v1,organic
txn_0005085,mch_0037,cust_00323,dev_cust_00323_5085,3068.28,INR,card,2025-12-05T05:50:44.606839+00:00,electronics,1065,0.0,1,0,0,0.0,3068.28,0.0,0,0,0,0.0,0.0301,0.1176,5,0,0.0,0.65,0,synthetic-v1,organic
txn_0005086,mch_0072,cust_00746,dev_cust_00746_234,2289.48,INR,card,2025-12-05T07:02:48.090822+00:00,ecommerce,594,32.24,0,0,0,0.0,13246.87,-0.8271,5,1,0,0.0,0.1205,0.1922,7,0,0.0,0.8,0,synthetic-v1,failed_attempts_burst
txn_0005087,mch_0032,cust_00410,dev_cust_00410_1543,600.27,INR,netbanking,2025-12-05T07:25:41.327317+00:00,ecommerce,714,23.7,0,0,0,0.0,1795.81,-0.6654,0,2,0,0.0,0.1001,0.4,7,0,0.0,0.55,0,synthetic-v1,organic
txn_0005088,mch_0017,cust_00762,dev_cust_00762_136,11663.35,INR,netbanking,2025-12-05T07:34:21.339279+00:00,travel,775,32.87,0,0,0,0.0,2438.39,3.7817,0,4,0,0.0,0.1112,0.1553,7,0,0.0,0.675,0,synthetic-v1,organic
txn_0005089,mch_0004,cust_01132,dev_cust_01132_837,1749.53,INR,upi,2025-12-05T07:45:48.790644+00:00,digital_goods,1173,28.56,0,0,1,1856.31,1594.12,0.0974,0,3,0,0.0,0.0947,0.01,7,0,0.0417,0.6333,0,synthetic-v1,organic
txn_0005090,mch_0014,cust_01761,dev_cust_01761_3958,3490.05,INR,netbanking,2025-12-05T07:56:42.745517+00:00,fashion,1103,7.42,0,0,0,0.0,3310.19,0.0543,0,1,0,0.0,0.1524,0.1556,7,0,0.0,0.8,0,synthetic-v1,organic
txn_0005091,mch_0068,cust_01669,dev_cust_01669_550,1521.37,INR,card,2025-12-05T08:00:29.887337+00:00,digital_goods,1051,30.29,0,0,0,0.0,6720.76,-0.7735,0,2,1,0.0,0.0608,0.024,8,0,0.0,0.7,0,synthetic-v1,organic
txn_0005092,mch_0058,cust_01165,dev_cust_01165_5092,948.29,INR,card,2025-12-05T08:06:42.357487+00:00,food,578,0.0,1,0,0,0.0,3651.42,-0.7401,0,13,0,0.0,0.0768,0.0918,8,0,0.0,0.7615,0,synthetic-v1,organic
txn_0005093,mch_0024,cust_01308,dev_cust_01308_1096,2987.6,INR,upi,2025-12-05T08:07:40.713859+00:00,ecommerce,847,26.77,0,0,1,2854.06,2477.72,0.2057,0,3,0,0.0,0.1956,0.0978,8,0,0.0417,0.8,0,synthetic-v1,organic
txn_0005094,mch_0080,cust_01479,dev_cust_01479_19,1136.85,INR,wallet,2025-12-05T08:15:03.622359+00:00,ecommerce,292,33.73,0,0,0,0.0,1661.91,-0.3157,0,4,0,0.0,0.0401,0.1559,8,0,0.0,0.675,0,synthetic-v1,organic
txn_0005095,mch_0008,cust_00237,dev_cust_00237_3326,3965.69,INR,upi,2025-12-05T08:31:58.414843+00:00,ecommerce,913,11.89,0,0,1,8577.37,4528.82,-0.1243,1,3,0,0.0,0.0277,0.1322,8,0,0.0417,0.8,0,synthetic-v1,organic
txn_0005096,mch_0044,cust_00335,dev_cust_00335_1423,2314.97,INR,card,2025-12-05T08:34:01.573231+00:00,digital_goods,674,24.54,0,0,0,0.0,3370.17,-0.313,4,1,0,0.0,0.1056,0.0158,8,0,0.0,0.8,0,synthetic-v1,failed_attempts_burst
txn_0005097,mch_0070,cust_00860,dev_cust_00860_5097,2079.16,INR,card,2025-12-05T08:42:46.072644+00:00,fashion,297,0.0,1,0,0,0.0,2079.16,0.0,0,0,0,0.0,0.0711,0.0447,8,0,0.0,0.65,0,synthetic-v1,organic
txn_0005098,mch_0083,cust_00120,dev_cust_00120_2367,1975.99,INR,upi,2025-12-05T08:44:30.548214+00:00,utilities,328,18.39,0,0,0,0.0,4452.37,-0.5561,0,2,0,0.0,0.0601,0.2576,8,0,0.0,0.8,0,synthetic-v1,organic
txn_0005099,mch_0069,cust_01322,dev_cust_01322_1587,7541.02,INR,netbanking,2025-12-05T08:48:26.749490+00:00,electronics,883,23.45,0,0,0,0.0,6424.05,0.1738,0,2,0,0.0,0.0326,0.2492,8,0,0.0,0.8,0,synthetic-v1,organic
txn_0005100,mch_0059,cust_00197,dev_cust_00197_405,1026.73,INR,upi,2025-12-05T08:58:15.617115+00:00,utilities,1087,31.21,0,0,1,1680.43,2731.32,-0.6239,0,2,0,0.0,0.15,0.1826,8,0,0.0417,0.8,0,synthetic-v1,organic
txn_0005101,mch_0037,cust_01592,dev_cust_01592_2156,12675.65,INR,upi,2025-12-05T09:22:18.088895+00:00,electronics,1220,19.62,0,0,0,0.0,6245.68,1.0293,0,4,0,0.0,0.0541,0.1738,9,0,0.0,0.8,0,synthetic-v1,organic
txn_0005102,mch_0039,cust_00932,dev_cust_00932_2587,2833.77,INR,wallet,2025-12-05T09:42:11.929706+00:00,education,64,17.06,0,0,0,0.0,5209.43,-0.4559,0,6,0,0.0,0.0455,0.159,9,0,0.0,0.7167,0,synthetic-v1,organic
txn_0005103,mch_0089,cust_00504,dev_cust_00504_2095,1508.78,INR,wallet,2025-12-05T10:07:37.824648+00:00,travel,521,20.03,0,0,0,0.0,4713.75,-0.6798,0,3,0,0.0,0.0929,0.2944,10,0,0.0,0.6333,0,synthetic-v1,organic
txn_0005104,mch_0087,cust_01515,dev_cust_01515_285,3948.29,INR,upi,2025-12-05T10:14:04.349556+00:00,education,1381,31.98,0,0,0,0.0,3215.63,0.2278,0,5,0,0.0,0.1261,0.1624,10,0,0.0,0.8,0,synthetic-v1,organic
txn_0005105,mch_0067,cust_00460,dev_cust_00460_4972,1523.6,INR,card,2025-12-05T10:14:40.835247+00:00,utilities,130,0.93,0,0,1,36398.02,15066.84,-0.8988,0,4,0,0.0,0.0589,0.3414,10,0,0.0417,0.675,1,synthetic-v1,organic
txn_0005106,mch_0059,cust_00373,dev_cust_00373_5083,4403.29,INR,upi,2025-12-05T10:15:05.713580+00:00,utilities,154,0.21,0,0,1,15206.7,9106.5,-0.5164,0,2,0,0.0,0.0673,0.0516,10,0,0.0417,0.8,0,synthetic-v1,organic
txn_0005107,mch_0022,cust_01058,dev_cust_01058_1050,3217.33,INR,upi,2025-12-05T10:43:56.200413+00:00,fashion,674,27.2,0,0,0,0.0,4121.5,-0.2193,0,2,4,0.0,0.1023,0.0684,10,0,0.0,0.4,1,synthetic-v1,prior_chargebacks
txn_0005108,mch_0081,cust_01402,dev_cust_01402_421,12178.07,INR,card,2025-12-05T10:55:27.885740+00:00,travel,250,31.21,0,0,1,1946.63,3006.32,3.0498,0,13,0,100.7,0.0504,0.0936,10,0,0.0417,0.6846,0,synthetic-v1,organic
txn_0005109,mch_0059,cust_01672,dev_cust_01672_413,1163.44,INR,upi,2025-12-05T11:37:14.118647+00:00,utilities,595,31.28,0,0,0,0.0,8844.22,-0.8684,0,4,0,0.0,0.1795,0.0659,11,0,0.0,0.675,0,synthetic-v1,organic
txn_0005110,mch_0035,cust_01753,dev_cust_01753_98,2122.58,INR,upi,2025-12-05T11:37:42.686810+00:00,utilities,729,33.31,0,0,0,0.0,2996.07,-0.2914,0,2,0,43.3,0.0745,0.3666,11,0,0.0,0.8,0,synthetic-v1,organic
txn_0005111,mch_0063,cust_00692,dev_cust_00692_1148,1881.98,INR,card,2025-12-05T11:42:27.066076+00:00,education,370,26.64,0,0,0,0.0,1423.72,0.3217,0,2,0,0.0,0.0669,0.1553,11,0,0.0,0.8,0,synthetic-v1,organic
txn_0005112,mch_0057,cust_01605,dev_cust_01605_1852,2359.35,INR,card,2025-12-05T12:08:07.023192+00:00,travel,663,21.72,0,0,0,0.0,2199.66,0.0726,0,7,0,0.0,0.0893,0.1836,12,0,0.0,0.8,0,synthetic-v1,organic
txn_0005113,mch_0027,cust_01308,dev_cust_01308_1096,1550.18,INR,card,2025-12-05T12:46:36.090554+00:00,utilities,847,26.97,0,0,1,2987.6,2605.19,-0.4048,0,4,0,0.0,0.1956,0.0978,12,0,0.0417,0.8,0,synthetic-v1,organic
txn_0005114,mch_0088,cust_00401,dev_cust_00401_5114,11648.34,INR,netbanking,2025-12-05T12:59:00.085103+00:00,ecommerce,1430,0.0,1,0,0,0.0,11648.34,0.0,0,0,0,0.0,0.0651,0.2315,12,0,0.0,0.65,1,synthetic-v1,new_device_amount
txn_0005115,mch_0002,cust_01650,dev_cust_01650_5115,1354.77,INR,upi,2025-12-05T13:07:59.468633+00:00,food,456,0.0,1,0,0,0.0,1354.77,0.0,0,0,0,0.0,0.0438,0.01,13,0,0.0,0.65,1,synthetic-v1,organic
txn_0005116,mch_0022,cust_00059,dev_cust_00059_4397,563.51,INR,upi,2025-12-05T13:21:19.728089+00:00,fashion,964,4.75,0,0,1,765.91,3055.1,-0.8153,0,6,0,0.0,0.0667,0.212,13,0,0.0417,0.7167,0,synthetic-v1,organic
txn_0005117,mch_0080,cust_00160,dev_cust_00160_4387,1369.75,INR,upi,2025-12-05T13:22:05.219196+00:00,ecommerce,721,4.84,0,0,3,2756.38,3078.21,-0.5548,0,6,0,0.0,0.1154,0.0134,13,0,0.125,0.55,0,synthetic-v1,organic
txn_0005118,mch_0089,cust_00205,dev_cust_00205_4462,14926.94,INR,card,2025-12-05T13:31:22.806567+00:00,travel,785,4.37,0,0,0,0.0,2238.46,5.6659,0,1,0,0.0,0.029,0.0975,13,0,0.0,0.8,0,synthetic-v1,organic
txn_0005119,mch_0016,cust_01295,dev_cust_01295_1318,2578.16,INR,card,2025-12-05T13:55:17.236981+00:00,ecommerce,1136,25.59,0,0,2,4236.4,1313.38,0.9623,0,8,0,0.0,0.0482,0.0598,13,0,0.0833,0.7375,0,synthetic-v1,organic
txn_0005120,mch_0078,cust_00635,dev_cust_00635_252,1103.78,INR,upi,2025-12-05T14:02:03.548273+00:00,fashion,913,32.39,0,0,0,0.0,778.99,0.4164,0,4,0,0.0,0.1386,0.347,14,0,0.0,0.8,0,synthetic-v1,organic
txn_0005121,mch_0003,cust_00584,dev_cust_00584_5121,1731.8,INR,card,2025-12-05T14:27:11.039834+00:00,utilities,1060,0.0,1,0,0,0.0,1731.8,0.0,0,0,0,0.0,0.1919,0.0371,14,0,0.0,0.65,0,synthetic-v1,organic
txn_0005122,mch_0047,cust_01030,dev_cust_01030_5122,9197.37,INR,upi,2025-12-05T14:46:34.759293+00:00,education,786,0.0,1,0,0,0.0,9197.37,0.0,0,0,0,0.0,0.7768,0.6332,14,0,0.0,0.65,0,synthetic-v1,suspicious_ip_country
txn_0005123,mch_0087,cust_00584,dev_cust_00584_5121,2938.22,INR,card,2025-12-05T14:55:40.329813+00:00,education,1060,0.02,0,1,1,1731.8,1731.8,0.6962,0,1,0,0.0,0.1919,0.0371,14,0,0.5417,0.8,0,synthetic-v1,organic
txn_0005124,mch_0043,cust_00749,dev_cust_00749_5124,1087.29,INR,upi,2025-12-05T14:58:29.825508+00:00,utilities,1234,0.0,1,0,0,0.0,1087.29,0.0,0,0,0,0.0,0.1338,0.1297,14,0,0.0,0.65,0,synthetic-v1,organic
txn_0005125,mch_0041,cust_00504,dev_cust_00504_2095,10675.44,INR,card,2025-12-05T15:10:51.298185+00:00,travel,521,20.25,0,0,1,1508.78,3912.51,1.7281,0,4,0,0.0,0.0929,0.2944,15,0,0.0417,0.675,0,synthetic-v1,organic
txn_0005126,mch_0055,cust_00917,dev_cust_00917_585,6144.61,INR,card,2025-12-05T15:24:07.660879+00:00,education,208,30.35,0,0,0,0.0,4152.32,0.4797,0,5,0,0.0,0.2154,0.0926,15,0,0.0,0.7,0,synthetic-v1,organic
txn_0005127,mch_0013,cust_01244,dev_cust_01244_4925,4315.91,INR,upi,2025-12-05T15:43:08.870273+00:00,electronics,1248,1.47,0,0,1,5857.26,3337.79,0.293,1,3,0,0.0,0.4,0.133,15,0,0.0417,0.6333,0,synthetic-v1,organic
