transaction_id,merchant_id,customer_id,device_id,amount,currency,payment_method,timestamp,merchant_category,customer_account_age_days,device_age_days,new_device,transaction_count_1h,transaction_count_24h,amount_sum_24h,customer_avg_amount,amount_deviation,failed_attempts_24h,customer_transaction_count,previous_chargebacks,location_distance_from_previous,ip_risk_score,country_risk_score,transaction_hour,is_weekend,account_velocity,customer_history_score,fraud_label,dataset_version,scenario
txn_0000100,mch_0023,cust_00037,dev_cust_00037_33,3540.55,INR,card,2025-12-01T18:07:29.330664+00:00,education,492,20.94,0,0,0,0.0,3922.82,-0.0974,0,1,0,0.0,0.0571,0.2659,18,0,0.0,0.8,0,synthetic-v1,organic
txn_0000101,mch_0005,cust_00077,dev_cust_00077_73,7253.11,INR,card,2025-12-01T20:40:01.474346+00:00,electronics,789,7.12,0,0,0,0.0,1711.18,3.2368,0,1,0,0.0,0.0733,0.0257,20,0,0.0,0.8,0,synthetic-v1,organic
txn_0000102,mch_0023,cust_00119,dev_cust_00119_13,2785.45,INR,card,2025-12-02T04:28:02.094765+00:00,education,358,25.69,0,0,0,0.0,3766.22,-0.2603,0,6,0,0.0,0.1969,0.0453,4,0,0.0,0.7167,0,synthetic-v1,organic
txn_0000103,mch_0019,cust_00116,dev_cust_00116_42,3532.36,INR,upi,2025-12-02T21:06:06.509729+00:00,utilities,354,19.34,0,0,0,0.0,5008.35,-0.2946,0,4,0,0.0,0.0498,0.0858,21,0,0.0,0.8,0,synthetic-v1,organic
txn_0000104,mch_0017,cust_00072,dev_cust_00072_12,5107.13,INR,wallet,2025-12-03T10:26:20.837143+00:00,travel,841,27.11,0,0,0,0.0,4913.97,0.0393,0,2,0,0.0,0.1244,0.3808,10,0,0.0,0.8,1,synthetic-v1,organic
txn_0000105,mch_0019,cust_00054,dev_cust_00054_81,793.94,INR,upi,2025-12-03T16:14:15.367313+00:00,utilities,92,7.0,0,0,0,0.0,1330.59,-0.403,0,1,0,0.0,0.0547,0.041,16,0,0.0,0.8,0,synthetic-v1,organic
txn_0000106,mch_0012,cust_00060,dev_cust_00060_97,554.19,INR,card,2025-12-04T14:03:57.103614+00:00,digital_goods,1122,3.63,0,0,0,0.0,3442.28,-0.8388,0,3,3,0.0,0.4,0.4,14,0,0.0,0.5,0,synthetic-v1,organic
txn_0000107,mch_0018,cust_00029,dev_cust_00029_107,287.13,INR,card,2025-12-04T19:50:28.806364+00:00,food,1072,0.0,1,0,0,0.0,287.13,0.0,0,0,0,0.0,0.1546,0.0677,19,0,0.0,0.65,0,synthetic-v1,organic
txn_0000108,mch_0011,cust_00012,dev_cust_00012_21,2483.32,INR,netbanking,2025-12-04T22:21:31.433965+00:00,utilities,1102,26.42,0,0,0,0.0,8573.23,-0.7103,0,2,0,0.0,0.0241,0.0402,22,0,0.0,0.55,0,synthetic-v1,organic
txn_0000109,mch_0021,cust_00015,dev_cust_00015_41,8276.97,INR,upi,2025-12-04T23:56:10.351414+00:00,electronics,1349,21.72,0,0,0,0.0,3304.56,1.5043,0,3,0,0.0,0.0638,0.0378,23,0,0.0,0.6333,0,synthetic-v1,organic
txn_0000110,mch_0020,cust_00105,dev_cust_00105_110,841.07,INR,upi,2025-12-05T19:48:52.215219+00:00,digital_goods,65,0.0,1,0,0,0.0,841.07,0.0,0,0,0,0.0,0.1973,0.2277,19,0,0.0,0.65,0,synthetic-v1,organic
txn_0000111,mch_0004,cust_00038,dev_cust_00038_111,867.87,INR,card,2025-12-06T02:14:05.518950+00:00,digital_goods,670,0.0,1,0,0,0.0,867.87,0.0,0,0,0,0.0,0.0732,0.1614,2,1,0.0,0.65,0,synthetic-v1,organic
txn_0000112,mch_0015,cust_00040,dev_cust_00040_46,1899.03,INR,upi,2025-12-06T13:19:15.236393+00:00,education,229,21.82,0,0,0,0.0,5444.27,-0.6511,0,1,0,0.0,0.1379,0.1046,13,1,0.0,0.3,0,synthetic-v1,organic
txn_0000113,mch_0001,cust_00018,dev_cust_00018_82,2860.04,INR,upi,2025-12-06T18:17:06.523599+00:00,travel,775,10.03,0,0,0,0.0,1355.75,1.1087,0,1,0,0.0,0.1723,0.1078,18,1,0.0,0.8,0,synthetic-v1,organic
txn_0000114,mch_0012,cust_00071,dev_cust_00071_114,596.68,INR,card,2025-12-07T05:45:16.858658+00:00,digital_goods,187,0.0,1,0,0,0.0,596.68,0.0,0,0,0,0.0,0.077,0.0722,5,1,0.0,0.65,1,synthetic-v1,organic
txn_0000115,mch_0000,cust_00029,dev_cust_00029_107,1037.48,INR,netbanking,2025-12-07T11:54:20.939765+00:00,ecommerce,1075,2.67,0,0,0,0.0,287.13,2.6042,7,1,0,0.0,0.1546,0.0677,11,1,0.0,0.8,0,synthetic-v1,failed_attempts_burst
txn_0000116,mch_0012,cust_00008,dev_cust_00008_116,302.63,INR,upi,2025-12-07T14:37:22.403434+00:00,digital_goods,451,0.0,1,0,0,0.0,302.63,0.0,0,0,0,0.0,0.1551,0.1547,14,1,0.0,0.65,0,synthetic-v1,organic
txn_0000117,mch_0013,cust_00024,dev_cust_00024_56,3201.59,INR,card,2025-12-07T16:32:48.970909+00:00,electronics,329,19.21,0,0,0,0.0,4921.23,-0.3494,0,5,0,216.6,0.0245,0.2065,16,1,0.0,0.8,0,synthetic-v1,organic
txn_0000118,mch_0013,cust_00022,dev_cust_00022_53,5323.87,INR,upi,2025-12-07T19:06:59.929723+00:00,electronics,826,21.08,0,0,0,0.0,3548.15,0.5003,0,4,2,0.0,0.0478,0.0608,19,1,0.0,0.475,0,synthetic-v1,organic
txn_0000119,mch_0004,cust_00073,dev_cust_00073_70,825.67,INR,card,2025-12-08T00:01:21.979417+00:00,digital_goods,937,14.01,0,0,0,0.0,1542.77,-0.4645,0,1,0,0.0,0.2195,0.013,0,0,0.0,0.8,0,synthetic-v1,organic
txn_0000120,mch_0008,cust_00028,dev_cust_00028_64,2635.25,INR,upi,2025-12-08T05:11:10.401245+00:00,ecommerce,1222,17.52,0,0,0,0.0,3559.65,-0.2596,0,2,0,0.0,0.2165,0.1378,5,0,0.0,0.8,0,synthetic-v1,organic
txn_0000121,mch_0001,cust_00100,dev_cust_00100_121,5951.12,INR,upi,2025-12-09T21:53:55.391730+00:00,travel,615,0.0,1,0,0,0.0,5951.12,0.0,0,0,0,0.0,0.061,0.0606,21,0,0.0,0.65,0,synthetic-v1,organic
txn_0000122,mch_0004,cust_00061,dev_cust_00061_1,1813.2,INR,upi,2025-12-10T03:23:07.694022+00:00,digital_goods,618,37.94,0,0,0,0.0,2025.17,-0.1046,0,11,0,0.0,0.1286,0.0282,3,0,0.0,0.6636,0,synthetic-v1,organic
txn_0000123,mch_0018,cust_00037,dev_cust_00037_33,555.36,INR,upi,2025-12-10T04:18:03.091010+00:00,food,501,29.36,0,0,0,0.0,3731.68,-0.8509,0,2,0,0.0,0.0571,0.2659,4,0,0.0,0.8,0,synthetic-v1,organic
txn_0000124,mch_0005,cust_00004,dev_cust_00004_14,6061.93,INR,upi,2025-12-10T04:29:15.980247+00:00,electronics,931,33.69,0,0,0,0.0,1736.2,2.4901,0,1,0,0.0,0.1261,0.1217,4,0,0.0,0.8,0,synthetic-v1,organic
txn_0000125,mch_0014,cust_00110,dev_cust_00110_125,2058.46,INR,upi,2025-12-10T15:08:53.168326+00:00,fashion,1079,0.0,1,0,0,0.0,2058.46,0.0,0,0,0,0.0,0.1102,0.2054,15,0,0.0,0.65,0,synthetic-v1,organic
txn_0000126,mch_0001,cust_00026,dev_cust_00026_27,6888.79,INR,card,2025-12-11T03:05:01.630776+00:00,travel,879,31.25,0,0,0,0.0,3823.58,0.8014,0,1,0,0.0,0.2098,0.0473,3,0,0.0,0.8,0,synthetic-v1,organic
txn_0000127,mch_0000,cust_00049,dev_cust_00049_127,975.11,INR,upi,2025-12-11T03:54:42.749732+00:00,ecommerce,90,0.0,1,0,0,0.0,975.11,0.0,0,0,0,0.0,0.1385,0.0938,3,0,0.0,0.65,0,synthetic-v1,organic
txn_0000128,mch_0020,cust_00082,dev_cust_00082_128,1910.79,INR,card,2025-12-11T05:52:43.831757+00:00,digital_goods,610,0.0,1,0,0,0.0,1910.79,0.0,0,0,0,0.0,0.0197,0.1243,5,0,0.0,0.65,0,synthetic-v1,organic
txn_0000129,mch_0004,cust_00019,dev_cust_00019_31,991.99,INR,upi,2025-12-11T07:41:11.394334+00:00,digital_goods,1350,30.87,0,0,0,0.0,872.32,0.137,0,1,0,0.0,0.0317,0.1744,7,0,0.0,0.8,0,synthetic-v1,organic
txn_0000130,mch_0002,cust_00072,dev_cust_00072_12,1550.62,INR,upi,2025-12-11T08:46:50.659544+00:00,food,849,35.04,0,0,0,0.0,4978.36,-0.6884,0,3,0,0.0,0.1244,0.3808,8,0,0.0,0.6333,1,synthetic-v1,organic
txn_0000131,mch_0008,cust_00061,dev_cust_00061_1,1176.23,INR,netbanking,2025-12-11T13:12:37.857491+00:00,ecommerce,619,39.35,0,0,0,0.0,2007.51,-0.4139,0,12,0,0.0,0.1286,0.0282,13,0,0.0,0.675,0,synthetic-v1,organic
txn_0000132,mch_0001,cust_00038,dev_cust_00038_111,5525.57,INR,card,2025-12-11T15:15:02.312837+00:00,travel,675,5.54,0,0,0,0.0,867.87,5.3606,1,1,3,0.0,0.0732,0.1614,15,0,0.0,0.5,1,synthetic-v1,prior_chargebacks
txn_0000133,mch_0011,cust_00038,dev_cust_00038_111,522.39,INR,card,2025-12-11T21:55:45.145859+00:00,utilities,675,5.82,0,0,1,5525.57,3196.72,-0.8363,0,2,0,0.0,0.0732,0.1614,21,0,0.0417,0.55,0,synthetic-v1,organic
txn_0000134,mch_0022,cust_00112,dev_cust_00112_3,1494.34,INR,card,2025-12-12T02:59:05.128726+00:00,fashion,1269,39.16,0,0,0,0.0,2418.87,-0.3821,1,1,0,0.0,0.0657,0.1437,2,0,0.0,0.8,1,synthetic-v1,organic
txn_0000135,mch_0008,cust_00005,dev_cust_00005_135,365.76,INR,card,2025-12-12T06:06:37.585402+00:00,ecommerce,1030,0.0,1,0,0,0.0,5592.66,-0.9344,0,1,0,0.0,0.2188,0.0986,6,0,0.0,0.8,0,synthetic-v1,organic
txn_0000136,mch_0002,cust_00006,dev_cust_00006_136,1627.71,INR,upi,2025-12-12T16:00:30.779969+00:00,food,179,0.0,1,0,0,0.0,1627.71,0.0,0,0,0,0.0,0.2752,0.197,16,0,0.0,0.65,0,synthetic-v1,organic
txn_0000137,mch_0015,cust_00038,dev_cust_00038_111,10889.8,INR,wallet,2025-12-12T22:05:50.003187+00:00,education,676,6.83,0,0,0,0.0,2305.27,3.7223,1,3,0,0.0,0.0732,0.1614,22,0,0.0,0.6333,0,synthetic-v1,large_amount
txn_0000138,mch_0009,cust_00029,dev_cust_00029_107,3255.54,INR,upi,2025-12-14T02:12:57.926660+00:00,travel,1082,9.27,0,0,0,0.0,662.31,3.9096,4,2,0,0.0,0.1546,0.0677,2,1,0.0,0.8,1,synthetic-v1,failed_attempts_burst
txn_0000139,mch_0003,cust_00112,dev_cust_00112_3,1113.15,INR,upi,2025-12-14T04:06:11.460295+00:00,utilities,1271,41.2,0,0,0,0.0,1956.6,-0.4309,4,2,0,0.0,0.0657,0.1437,4,1,0.0,0.55,0,synthetic-v1,failed_attempts_burst
txn_0000140,mch_0004,cust_00087,dev_cust_00087_140,492.3,INR,upi,2025-12-14T08:15:43.757543+00:00,digital_goods,1068,0.0,1,6,6,1476.9,492.3,0.0,0,0,0,0.0,0.1485,0.0439,8,1,3.25,0.65,1,synthetic-v1,short_time_burst
txn_0000141,mch_0012,cust_00005,dev_cust_00005_135,701.87,INR,upi,2025-12-15T05:46:29.377783+00:00,digital_goods,1033,2.99,0,0,0,0.0,2979.21,-0.7642,0,2,0,0.0,0.2188,0.0986,5,0,0.0,0.8,0,synthetic-v1,organic
txn_0000142,mch_0010,cust_00042,dev_cust_00042_142,570.83,INR,upi,2025-12-16T01:17:48.827407+00:00,food,638,0.0,1,0,0,0.0,570.83,0.0,0,0,0,0.0,0.0978,0.0307,1,0,0.0,0.65,0,synthetic-v1,organic
txn_0000143,mch_0020,cust_00107,dev_cust_00107_143,1868.66,INR,netbanking,2025-12-16T03:42:54.558616+00:00,digital_goods,441,0.0,1,0,0,0.0,1868.66,0.0,0,0,0,0.0,0.1156,0.1059,3,0,0.0,0.65,0,synthetic-v1,organic
txn_0000144,mch_0017,cust_00111,dev_cust_00111_144,3648.48,INR,wallet,2025-12-16T08:17:51.172325+00:00,travel,326,0.0,1,0,0,0.0,3648.48,0.0,0,0,0,0.0,0.0241,0.0236,8,0,0.0,0.65,0,synthetic-v1,organic
txn_0000145,mch_0013,cust_00072,dev_cust_00072_12,25478.86,INR,card,2025-12-16T09:32:31.010666+00:00,electronics,854,40.08,0,0,0,0.0,4121.42,5.1808,0,4,0,0.0,0.1244,0.3808,9,0,0.0,0.55,0,synthetic-v1,organic
txn_0000146,mch_0006,cust_00040,dev_cust_00040_46,2558.32,INR,card,2025-12-16T22:14:51.332058+00:00,fashion,239,32.19,0,6,6,7674.97,3671.65,-0.3031,0,2,0,0.0,0.1379,0.1046,22,0,3.25,0.55,0,synthetic-v1,short_time_burst
txn_0000147,mch_0006,cust_00087,dev_cust_00087_140,771.81,INR,upi,2025-12-17T07:37:44.544943+00:00,fashion,1071,2.97,0,0,0,0.0,492.3,0.5666,0,1,0,0.0,0.1485,0.0439,7,0,0.0,0.3,0,synthetic-v1,organic
txn_0000148,mch_0002,cust_00059,dev_cust_00059_148,494.82,INR,upi,2025-12-17T17:34:20.638090+00:00,food,976,0.0,1,0,0,0.0,494.82,0.0,1,0,0,0.0,0.0667,0.212,17,0,0.0,0.65,0,synthetic-v1,organic
txn_0000149,mch_0018,cust_00070,dev_cust_00070_79,1568.22,INR,card,2025-12-18T09:59:25.784646+00:00,food,433,21.86,0,0,0,0.0,5056.87,-0.6897,0,2,0,0.0,0.3497,0.0875,9,0,0.0,0.55,0,synthetic-v1,organic
txn_0000150,mch_0001,cust_00083,dev_cust_00083_150,8625.12,INR,card,2025-12-18T16:49:22.102704+00:00,travel,731,0.0,1,0,0,0.0,8625.12,0.0,0,0,0,0.0,0.3038,0.0573,16,0,0.0,0.65,0,synthetic-v1,organic
txn_0000151,mch_0018,cust_00049,dev_cust_00049_127,385.59,INR,upi,2025-12-18T22:13:38.257615+00:00,food,97,7.76,0,0,0,0.0,975.11,-0.6039,0,1,0,0.0,0.1385,0.0938,22,0,0.0,0.8,0,synthetic-v1,organic
txn_0000152,mch_0003,cust_00082,dev_cust_00082_128,2408.23,INR,netbanking,2025-12-19T18:02:42.676970+00:00,utilities,618,8.51,0,0,0,0.0,1910.79,0.2602,0,1,0,0.0,0.0197,0.1243,18,0,0.0,0.8,0,synthetic-v1,organic
txn_0000153,mch_0014,cust_00041,dev_cust_00041_90,3592.79,INR,netbanking,2025-12-20T10:13:55.702549+00:00,fashion,1136,21.41,0,0,0,0.0,1066.7,2.3659,0,1,0,0.0,0.0379,0.2751,10,1,0.0,0.8,0,synthetic-v1,organic
txn_0000154,mch_0005,cust_00015,dev_cust_00015_41,8081.96,INR,card,2025-12-20T11:07:21.405394+00:00,electronics,1365,37.19,0,0,0,0.0,4547.66,0.777,0,4,0,0.0,0.0638,0.0378,11,1,0.0,0.675,0,synthetic-v1,organic
txn_0000155,mch_0009,cust_00074,dev_cust_00074_15,4030.46,INR,upi,2025-12-21T03:53:52.230075+00:00,travel,515,44.19,0,0,0,0.0,2377.11,0.6952,1,1,0,0.0,0.0258,0.1133,3,1,0.0,0.8,0,synthetic-v1,organic
txn_0000156,mch_0008,cust_00060,dev_cust_00060_97,1629.27,INR,upi,2025-12-21T13:39:01.809693+00:00,ecommerce,1139,20.61,0,0,0,0.0,2720.26,-0.4009,0,4,3,0.0,0.4,0.4,13,1,0.0,0.5,0,synthetic-v1,organic
txn_0000157,mch_0023,cust_00024,dev_cust_00024_56,1860.31,INR,upi,2025-12-21T18:39:39.509098+00:00,education,343,33.29,0,0,0,0.0,4634.63,-0.5985,0,6,0,0.0,0.0245,0.2065,18,1,0.0,0.8,0,synthetic-v1,organic
txn_0000158,mch_0022,cust_00077,dev_cust_00077_73,1388.58,INR,card,2025-12-21T19:24:02.425796+00:00,fashion,809,27.07,0,0,0,0.0,4482.15,-0.69,0,2,0,0.0,0.0733,0.0257,19,1,0.0,0.8,0,synthetic-v1,organic
txn_0000159,mch_0003,cust_00091,dev_cust_00091_159,3293.53,INR,wallet,2025-12-22T04:59:41.871141+00:00,utilities,1200,0.0,1,0,0,0.0,3293.53,0.0,0,0,0,0.0,0.0692,0.1879,4,0,0.0,0.65,0,synthetic-v1,organic
txn_0000160,mch_0010,cust_00079,dev_cust_00079_68,6688.92,INR,card,2025-12-22T05:58:36.747900+00:00,food,550,29.29,0,0,0,0.0,367.92,17.1336,0,1,0,0.0,0.2007,0.0792,5,0,0.0,0.8,1,synthetic-v1,large_amount
txn_0000161,mch_0015,cust_00068,dev_cust_00068_161,5677.13,INR,upi,2025-12-22T08:48:41.766283+00:00,education,396,0.0,1,4,4,11354.27,5677.13,0.0,1,0,2,0.0,0.0184,0.0391,8,0,2.1667,0.35,0,synthetic-v1,high_velocity
txn_0000162,mch_0015,cust_00095,dev_cust_00095_72,2979.88,INR,upi,2025-12-22T13:15:16.954689+00:00,education,1109,28.22,0,0,0,0.0,5171.95,-0.4238,0,1,0,0.0,0.1796,0.3193,13,0,0.0,0.8,1,synthetic-v1,organic
txn_0000163,mch_0009,cust_00115,dev_cust_00115_10,4018.03,INR,upi,2025-12-22T15:26:22.815550+00:00,travel,117,47.26,0,0,0,0.0,760.61,4.277,0,2,0,0.0,0.0747,0.0712,15,0,0.0,0.55,0,synthetic-v1,organic
txn_0000164,mch_0020,cust_00119,dev_cust_00119_13,2342.57,INR,upi,2025-12-22T20:53:34.147085+00:00,digital_goods,378,46.37,0,0,0,0.0,3626.11,-0.3539,0,7,0,0.0,0.1969,0.0453,20,0,0.0,0.7286,0,synthetic-v1,organic
txn_0000165,mch_0008,cust_00038,dev_cust_00038_111,2939.68,INR,upi,2025-12-23T06:04:04.035573+00:00,ecommerce,687,17.16,0,0,0,0.0,4451.41,-0.3395,0,4,0,0.0,0.0732,0.1614,6,0,0.0,0.675,0,synthetic-v1,organic
txn_0000166,mch_0004,cust_00072,dev_cust_00072_12,1486.49,INR,upi,2025-12-23T09:51:12.988303+00:00,digital_goods,861,47.09,0,0,0,0.0,8392.91,-0.8228,0,5,0,0.0,0.1244,0.3808,9,0,0.0,0.6,0,synthetic-v1,organic
txn_0000167,mch_0022,cust_00117,dev_cust_00117_167,1086.41,INR,netbanking,2025-12-23T11:10:55.476485+00:00,fashion,354,0.0,1,0,0,0.0,1086.41,0.0,0,0,0,0.0,0.157,0.1898,11,0,0.0,0.65,0,synthetic-v1,organic
txn_0000168,mch_0010,cust_00036,dev_cust_00036_35,1313.54,INR,card,2025-12-23T16:02:14.103559+00:00,food,607,42.5,0,0,0,0.0,735.54,0.7847,0,1,0,241.2,0.3398,0.01,16,0,0.0,0.8,0,synthetic-v1,organic
txn_0000169,mch_0018,cust_00035,dev_cust_00035_169,1112.7,INR,upi,2025-12-23T23:08:30.839896+00:00,food,1092,0.0,1,0,0,0.0,1112.7,0.0,1,0,0,0.0,0.2071,0.0372,23,0,0.0,0.65,0,synthetic-v1,organic
txn_0000170,mch_0008,cust_00080,dev_cust_00080_16,1393.14,INR,wallet,2025-12-24T01:42:24.987910+00:00,ecommerce,726,46.92,0,0,0,0.0,2943.0,-0.5264,0,2,0,0.0,0.2237,0.0487,1,0,0.0,0.55,0,synthetic-v1,organic
txn_0000171,mch_0013,cust_00071,dev_cust_00071_171,8436.81,INR,upi,2025-12-24T04:37:12.878803+00:00,electronics,204,0.0,1,0,0,0.0,596.68,13.1175,0,1,0,0.0,0.077,0.0722,4,0,0.0,0.3,0,synthetic-v1,organic
txn_0000172,mch_0011,cust_00105,dev_cust_00105_110,843.81,INR,card,2025-12-24T07:17:18.529863+00:00,utilities,84,18.48,0,0,0,0.0,841.07,0.0033,0,1,0,0.0,0.1973,0.2277,7,0,0.0,0.8,0,synthetic-v1,organic
txn_0000173,mch_0014,cust_00083,dev_cust_00083_173,927.0,INR,upi,2025-12-24T11:32:37.111197+00:00,fashion,737,0.0,1,0,0,0.0,8625.12,-0.8924,0,1,0,0.0,0.3038,0.0573,11,0,0.0,0.8,0,synthetic-v1,organic
txn_0000174,mch_0006,cust_00038,dev_cust_00038_111,1031.3,INR,upi,2025-12-24T13:23:41.650691+00:00,fashion,688,18.47,0,0,0,0.0,4149.06,-0.7513,1,5,0,0.0,0.0732,0.1614,13,0,0.0,0.7,1,synthetic-v1,organic
txn_0000175,mch_0022,cust_00024,dev_cust_00024_56,4087.0,INR,upi,2025-12-24T19:00:08.524964+00:00,fashion,346,36.31,0,0,0,0.0,4238.29,-0.0357,0,7,0,0.0,0.0245,0.2065,19,0,0.0,0.8,0,synthetic-v1,organic
txn_0000176,mch_0022,cust_00078,dev_cust_00078_176,1119.3,INR,upi,2025-12-24T23:46:28.921761+00:00,fashion,1077,0.0,1,0,0,0.0,1119.3,0.0,0,0,0,0.0,0.2472,0.1816,23,0,0.0,0.65,0,synthetic-v1,organic
txn_0000177,mch_0020,cust_00061,dev_cust_00061_1,540.33,INR,upi,2025-12-25T00:42:30.226892+00:00,digital_goods,633,52.83,0,0,0,0.0,1943.56,-0.7216,1,13,0,0.0,0.1286,0.0282,0,0,0.0,0.6846,0,synthetic-v1,organic
txn_0000178,mch_0019,cust_00013,dev_cust_00013_178,1609.28,INR,netbanking,2025-12-25T05:15:43.422917+00:00,utilities,656,0.0,1,0,0,0.0,1609.28,0.0,0,0,0,0.0,0.01,0.309,5,0,0.0,0.65,0,synthetic-v1,organic
txn_0000179,mch_0023,cust_00000,dev_cust_00000_40,4094.12,INR,upi,2025-12-25T06:13:48.375996+00:00,education,206,42.25,0,0,0,0.0,22903.9,-0.8212,0,2,0,0.0,0.1058,0.2893,6,0,0.0,0.55,0,synthetic-v1,organic
txn_0000180,mch_0022,cust_00024,dev_cust_00024_56,521.23,INR,upi,2025-12-25T10:15:11.436808+00:00,fashion,347,36.94,0,0,1,4087.0,4219.38,-0.8763,0,8,0,0.0,0.0245,0.2065,10,0,0.0417,0.8,0,synthetic-v1,organic
txn_0000181,mch_0023,cust_00040,dev_cust_00040_46,4477.83,INR,card,2025-12-25T21:47:51.501392+00:00,education,248,41.17,0,0,0,0.0,3300.54,0.3566,0,3,0,0.0,0.1379,0.1046,21,0,0.0,0.6333,1,synthetic-v1,organic
txn_0000182,mch_0023,cust_00054,dev_cust_00054_81,1445.1,INR,card,2025-12-26T06:43:04.017630+00:00,education,115,29.61,0,0,0,0.0,1062.27,0.3601,0,2,0,0.0,0.0547,0.041,6,0,0.0,0.8,0,synthetic-v1,organic
txn_0000183,mch_0014,cust_00092,dev_cust_00092_183,1643.95,INR,card,2025-12-26T06:59:35.159177+00:00,fashion,1101,0.0,1,0,0,0.0,1643.95,0.0,1,0,0,0.0,0.0663,0.0387,6,0,0.0,0.65,0,synthetic-v1,organic
txn_0000184,mch_0014,cust_00034,dev_cust_00034_9,3014.14,INR,upi,2025-12-26T12:13:02.091035+00:00,fashion,1179,51.15,0,0,0,0.0,2342.77,0.2864,0,1,0,0.0,0.0714,0.1661,12,0,0.0,0.8,0,synthetic-v1,organic
txn_0000185,mch_0017,cust_00018,dev_cust_00018_82,5706.2,INR,upi,2025-12-26T15:47:11.738296+00:00,travel,795,29.92,0,7,7,19971.68,2107.89,1.7062,0,2,0,0.0,0.1723,0.1078,15,0,3.7917,0.8,0,synthetic-v1,short_time_burst
txn_0000186,mch_0014,cust_00028,dev_cust_00028_64,3085.58,INR,card,2025-12-27T18:10:35.189375+00:00,fashion,1241,37.06,0,0,0,0.0,3251.52,-0.051,0,3,0,0.0,0.2165,0.1378,18,1,0.0,0.8,0,synthetic-v1,organic
txn_0000187,mch_0020,cust_00106,dev_cust_00106_187,1063.78,INR,wallet,2025-12-27T20:24:29.665427+00:00,digital_goods,1445,0.0,1,0,0,0.0,1063.78,0.0,1,0,0,0.0,0.3576,0.0158,20,1,0.0,0.65,0,synthetic-v1,organic
txn_0000188,mch_0007,cust_00094,dev_cust_00094_188,3213.13,INR,card,2025-12-27T21:06:33.041003+00:00,education,294,0.0,1,0,0,0.0,3213.13,0.0,0,0,0,0.0,0.118,0.1548,21,1,0.0,0.65,0,synthetic-v1,organic
txn_0000189,mch_0008,cust_00091,dev_cust_00091_159,653.91,INR,upi,2025-12-28T12:18:45.103605+00:00,ecommerce,1206,6.3,0,0,0,0.0,3293.53,-0.8012,0,1,0,0.0,0.0692,0.1879,12,1,0.0,0.8,0,synthetic-v1,organic
txn_0000190,mch_0023,cust_00005,dev_cust_00005_135,920.74,INR,upi,2025-12-28T13:50:20.365062+00:00,education,1046,16.32,0,0,0,0.0,2220.1,-0.585,0,3,0,0.0,0.2188,0.0986,13,1,0.0,0.8,0,synthetic-v1,organic
txn_0000191,mch_0012,cust_00063,dev_cust_00063_191,574.2,INR,upi,2025-12-29T03:42:50.838069+00:00,digital_goods,1454,0.0,1,0,0,0.0,574.2,0.0,0,0,0,0.0,0.0445,0.3634,3,0,0.0,0.65,0,synthetic-v1,organic
txn_0000192,mch_0021,cust_00040,dev_cust_00040_46,6468.5,INR,upi,2025-12-29T14:50:48.787980+00:00,electronics,252,44.88,0,0,0,0.0,3594.86,0.7992,0,4,0,0.0,0.1379,0.1046,14,0,0.0,0.55,0,synthetic-v1,organic
txn_0000193,mch_0008,cust_00092,dev_cust_00092_183,1365.31,INR,upi,2025-12-29T23:19:33.618897+00:00,ecommerce,1104,3.68,0,0,0,0.0,1643.95,-0.1694,0,1,0,0.0,0.0663,0.0387,23,0,0.0,0.8,0,synthetic-v1,organic
txn_0000194,mch_0005,cust_00087,dev_cust_00087_140,3663.67,INR,card,2025-12-30T00:07:49.217032+00:00,electronics,1084,15.66,0,0,0,0.0,632.06,4.7889,0,2,0,0.0,0.1485,0.0439,0,0,0.0,0.55,0,synthetic-v1,organic
txn_0000195,mch_0017,cust_00036,dev_cust_00036_35,16563.82,INR,card,2025-12-30T05:35:22.497763+00:00,travel,614,49.06,0,0,0,0.0,1024.54,15.1523,0,2,0,0.0,0.3398,0.01,5,0,0.0,0.8,0,synthetic-v1,organic
txn_0000196,mch_0021,cust_00029,dev_cust_00029_107,10001.17,INR,upi,2025-12-30T18:55:19.843475+00:00,electronics,1098,25.96,0,0,0,0.0,1526.72,5.5471,0,3,0,0.0,0.1546,0.0677,18,0,0.0,0.6333,0,synthetic-v1,organic
txn_0000197,mch_0023,cust_00116,dev_cust_00116_42,5655.09,INR,card,2025-12-30T21:53:56.222885+00:00,education,382,47.37,0,0,0,0.0,4713.15,0.1998,1,5,0,77.8,0.0498,0.0858,21,0,0.0,0.8,0,synthetic-v1,organic
txn_0000198,mch_0013,cust_00094,dev_cust_00094_188,3345.1,INR,card,2025-12-31T04:35:09.281321+00:00,electronics,298,3.31,0,0,0,0.0,3213.13,0.0411,0,1,0,0.0,0.118,0.1548,4,0,0.0,0.8,0,synthetic-v1,organic
txn_0000199,mch_0013,cust_00024,dev_cust_00024_56,9229.39,INR,card,2025-12-31T08:00:36.323775+00:00,electronics,353,42.85,0,0,0,0.0,3808.48,1.423,0,9,0,0.0,0.0245,0.2065,8,0,0.0,0.8,0,synthetic-v1,organic
txn_0000200,mch_0017,cust_00014,dev_cust_00014_44,6514.79,INR,upi,2025-12-31T13:57:48.562871+00:00,travel,750,47.43,0,0,0,0.0,4230.57,0.5398,0,1,0,0.0,0.0137,0.2297,13,0,0.0,0.3,0,synthetic-v1,organic
